No,Test_ID,Test_Label,Section Types,Sections,L,t,h,b,A,Pt,BC,Failure Mode,FM,Py,Fy,Pt/Py,"P(crl_s,crd_s)",KL_r,λc,Pne,λ(le-d),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
897,37_33,U-4-2,O-2U,Open,840.11,1.47,76.2,44.45,476.77,104.13,Pinned,L+F,LF,137,287.35,0.76,77.50,44.05,0.53,121.85,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
898,37_34,U-4-3,O-2U,Open,1760.22,1.47,76.2,44.45,476.77,89.35,Pinned,L+F,LF,137,287.35,0.65,77.50,92.30,1.11,81.91,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
899,38_1,LTB140-A1,C-3C+U,Closed,3000,1.5,143,43,1658.8,239.1,Pinned,L+F,LF,512.62,309.03,0.47,147.68,70.36,0.88,370.16,1.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
900,38_2,LTB140-A2,C-3C+U,Closed,3000,1.5,143,43,1662,213.6,Pinned,L+F,LF,512.62,308.44,0.42,147.68,70.36,0.88,370.16,1.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
901,38_3,LTB140-A3,C-3C+U,Closed,3000,1.5,143,43,1655.1,226.1,Pinned,L+F,LF,512.62,309.72,0.44,147.68,70.36,0.88,370.16,1.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
902,38_4,MTB140-A1,C-3C+U,Closed,1500,1.5,143,43,1652,260.2,Pinned,L+F,LF,512.62,310.30,0.51,147.68,35.18,0.48,464.60,1.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
903,38_5,MTB140-A2,C-3C+U,Closed,1500,1.5,143,43,1660.1,227.6,Pinned,L,L,512.62,308.79,0.44,147.68,35.18,0.48,464.60,1.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
904,38_6,MTB140-A3,C-3C+U,Closed,1500,1.5,143,43,1664.5,206,Pinned,L,L,512.62,307.97,0.40,147.68,35.18,0.48,464.60,1.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
905,38_7,STB140-A1,C-3C+U,Closed,420,1.5,143,43,1678.9,257,Fixed,L,L,512.62,305.33,0.50,147.68,4.92,0.12,509.35,1.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
906,38_8,STB140-A2,C-3C+U,Closed,420,1.5,143,43,1672.5,262,Fixed,L,L,512.62,306.50,0.51,147.68,4.92,0.12,509.35,1.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907,38_9,STB140-A3,C-3C+U,Closed,420,1.5,143,43,1672.5,254,Fixed,L,L,512.62,306.50,0.50,147.68,4.92,0.12,509.35,1.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908,39_1,70/110-1800-L/10,O-2U,Open,1800,1.5,70.00,110.00,521.11,106.00,Fixed,L+F,LF,196.46,377.00,0.54,62.86,35.60,0.56,172.26,1.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
909,39_2,70/110-1800-L/8,O-2U,Open,1800,1.5,70.00,110.00,521.11,93.82,Fixed,L+F,LF,196.46,377.00,0.48,62.86,35.60,0.56,172.26,1.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910,39_3,70/110-1800-L/6,O-2U,Open,1800,1.5,70.00,110.00,521.11,92.06,Fixed,L+F,LF,196.46,377.00,0.47,62.86,35.60,0.56,172.26,1.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
911,39_4,70/110-1800-L/4,O-2U,Open,1800,1.5,70.00,110.00,521.11,89.62,Fixed,L+F,LF,196.46,377.00,0.46,62.86,35.60,0.59,170.10,1.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
912,39_5,70/110-1800-L/2,O-2U,Open,1800,1.5,70.00,110.00,521.11,84.45,Fixed,L+IFT,LF,196.46,377.00,0.43,62.86,35.60,0.83,147.52,1.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
913,39_6,70/110-1400-L/10,O-2U,Open,1400,1.5,70.00,110.00,521.11,109.73,Fixed,L+FT,LF,196.46,377.00,0.56,62.86,27.69,0.44,181.25,1.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
914,39_7,70/110-1400-L/8,O-2U,Open,1400,1.5,70.00,110.00,521.11,107.13,Fixed,L+FT,LF,196.46,377.00,0.55,62.86,27.69,0.44,181.25,1.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
915,39_8,70/110-1400-L/6,O-2U,Open,1400,1.5,70.00,110.00,521.11,99.97,Fixed,L+FT,LF,196.46,377.00,0.51,62.86,27.69,0.44,181.25,1.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
916,39_9,70/110-1400-L/4,O-2U,Open,1400,1.5,70.00,110.00,521.11,95.67,Fixed,L+FT,LF,196.46,377.00,0.49,62.86,27.69,0.46,180.06,1.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
917,39_10,70/110-1400-L/2,O-2U,Open,1400,1.5,70.00,110.00,521.11,90.20,Fixed,L+IFT,LF,196.46,377.00,0.46,62.86,27.69,0.64,165.20,1.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
918,39_11,70/110-1000-L/10,O-2U,Open,1000,1.5,70.00,110.00,521.11,112.64,Fixed,L+F,LF,196.46,377.00,0.57,62.86,19.78,0.32,188.47,1.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919,39_12,70/110-1000-L/8,O-2U,Open,1000,1.5,70.00,110.00,521.11,110.44,Fixed,L+F,LF,196.46,377.00,0.56,62.86,19.78,0.32,188.47,1.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920,39_13,70/110-1000-L/6,O-2U,Open,1000,1.5,70.00,110.00,521.11,101.56,Fixed,L+F,LF,196.46,377.00,0.52,62.86,19.78,0.32,188.47,1.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
921,39_14,70/110-1000-L/4,O-2U,Open,1000,1.5,70.00,110.00,521.11,98.51,Fixed,L+F,LF,196.46,377.00,0.50,62.86,19.78,0.33,187.91,1.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
922,39_15,70/110-1000-L/2,O-2U,Open,1000,1.5,70.00,110.00,521.11,90.69,Fixed,L+IFT,LF,196.46,377.00,0.46,62.86,19.78,0.46,179.83,1.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
923,39_16,100∕80-1400-L∕10,O-2U,Open,1400,1.5,100.00,80.00,521.11,94.64,Fixed,L+F,LF,196.46,377.00,0.48,83.18,44.76,0.62,167.01,1.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
924,39_17,100∕80-1400-L∕6,O-2U,Open,1400,1.5,100.00,80.00,521.11,93.58,Fixed,L+F,LF,196.46,377.00,0.48,83.18,44.76,0.66,164.13,1.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
925,39_18,100∕80-1400-L∕2,O-2U,Open,1400,1.5,100.00,80.00,521.11,82.36,Fixed,L+IF,LF,196.46,377.00,0.42,83.18,44.76,0.97,132.12,1.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
926,39_19,100∕80-1000-L∕10,O-2U,Open,1000,1.5,100.00,80.00,521.11,102.64,Fixed,L+F,LF,196.46,377.00,0.52,83.18,31.97,0.44,180.83,1.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927,39_20,100∕80-1000-L∕6,O-2U,Open,1000,1.5,100.00,80.00,521.11,93.26,Fixed,L+F,LF,196.46,377.00,0.47,83.18,31.97,0.47,179.24,1.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
928,39_21,100∕80-1000-L∕2,O-2U,Open,1000,1.5,100.00,80.00,521.11,87.22,Fixed,L+IF,LF,196.46,377.00,0.44,83.18,31.97,0.70,160.46,1.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
929,39_22,50∕100-1800-L∕10,O-2U,Open,1800,1.5,50.00,100.00,431.11,79.29,Fixed,L+FT,LF,162.53,377.00,0.49,66.24,42.19,0.68,133.91,1.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
930,39_23,50∕100-1800-L∕6,O-2U,Open,1800,1.5,50.00,100.00,431.11,69.27,Fixed,L+FT,LF,162.53,377.00,0.43,66.24,42.19,0.68,133.91,1.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
931,39_24,50∕100-1800-L∕2,O-2U,Open,1800,1.5,50.00,100.00,431.11,68.65,Fixed,L+IFT,LF,162.53,377.00,0.42,66.24,42.19,0.93,112.77,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
932,39_25,50∕100-1000-L∕10,O-2U,Open,1000,1.5,50.00,100.00,431.11,96.17,Fixed,L+F,LF,162.53,377.00,0.59,66.24,23.44,0.39,152.62,1.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
933,39_26,50∕100-1000-L∕6,O-2U,Open,1000,1.5,50.00,100.00,431.11,92.95,Fixed,L+F,LF,162.53,377.00,0.57,66.24,23.44,0.39,152.62,1.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
934,39_27,50∕100-1000-L∕2,O-2U,Open,1000,1.5,50.00,100.00,431.11,89.22,Fixed,L+IFT,LF,162.53,377.00,0.55,66.24,23.44,0.52,145.19,1.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
935,39_28,50∕130-1800-L∕10,O-2U,Open,1800,1.5,50.00,130.00,529.27,95.82,Fixed,L+FT,LF,199.53,377.00,0.48,51.32,41.17,0.62,169.76,1.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
936,39_29,50∕130-1800-L∕8,O-2U,Open,1800,1.5,50.00,130.00,529.27,90.37,Fixed,L+FT,LF,199.53,377.00,0.45,51.32,41.17,0.62,169.76,1.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
937,39_30,50∕130-1800-L∕6,O-2U,Open,1800,1.5,50.00,130.00,529.27,89.15,Fixed,L+FT,LF,199.53,377.00,0.45,51.32,41.17,0.62,169.76,1.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
938,39_31,50∕130-1800-L∕4,O-2U,Open,1800,1.5,50.00,130.00,529.27,87.46,Fixed,L+FT,LF,199.53,377.00,0.44,51.32,41.17,0.62,169.47,1.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
939,39_32,50∕130-1800-L∕2,O-2U,Open,1800,1.5,50.00,130.00,529.27,87.32,Fixed,L+FT,LF,199.53,377.00,0.44,51.32,41.17,0.80,152.99,1.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
940,39_33,50∕130-1200-L∕8,O-2U,Open,1200,1.5,50.00,130.00,529.27,97.63,Fixed,L+FT,LF,199.53,377.00,0.49,51.32,27.45,0.42,185.41,1.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
941,39_34,50∕130-1200-L∕6,O-2U,Open,1200,1.5,50.00,130.00,529.27,95.54,Fixed,L+FT,LF,199.53,377.00,0.48,51.32,27.45,0.42,185.41,1.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
942,39_35,50∕130-1200-L∕4,O-2U,Open,1200,1.5,50.00,130.00,529.27,88.46,Fixed,L+FT,LF,199.53,377.00,0.44,51.32,27.45,0.42,185.41,1.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
943,39_36,50∕116-1200-L∕10,O-2U,Open,1200,1.5,50.00,116.00,479.11,91.29,Fixed,L+F,LF,180.62,377.00,0.51,55.70,27.73,0.43,167.04,1.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
944,39_37,50∕116-1200-L∕2,O-2U,Open,1200,1.5,50.00,116.00,479.11,84.60,Fixed,L+IFT,LF,180.62,377.00,0.47,55.70,27.73,0.57,157.89,1.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
945,39_38,120∕70-1500-L∕10,O-2U,Open,1500,1.5,120.00,70.00,551.11,78.83,Fixed,L+F,LF,207.77,377.00,0.38,73.74,60.10,0.83,155.21,1.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
946,39_39,120∕70-1500-L∕8,O-2U,Open,1500,1.5,120.00,70.00,551.11,77.53,Fixed,L+F,LF,207.77,377.00,0.37,73.74,60.10,0.85,153.79,1.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
947,39_40,120∕70-1500-L∕4,O-2U,Open,1500,1.5,120.00,70.00,551.11,74.00,Fixed,L+F,LF,207.77,377.00,0.36,73.74,60.10,0.95,142.42,1.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
948,39_41,120∕70-1500-L∕2,O-2U,Open,1500,1.5,120.00,70.00,551.11,74.01,Fixed,IF,F,207.77,377.00,0.36,73.74,60.10,1.28,111.36,1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
949,40_1,S-300-FI-100-4,C-2Σ+2U-3,Closed ,300.00,2,150.00,43.00,2041.82,700,Fixed,L,L,822.85,403.00,0.85,953.86,2.44,0.12,817.82,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
950,40_2,S-300-FI-100-8,C-2Σ+2U-3,Closed ,300.00,2,150.00,43.00,2041.82,713,Fixed,L,L,822.85,403.00,0.87,953.86,2.44,0.12,817.82,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
951,40_3,S-600-FI-100-4,C-2Σ+2U-3,Closed ,600.00,2,150.00,43.00,2041.82,703,Fixed,L,L,822.85,403.00,0.85,953.86,4.89,0.14,816.56,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
952,40_4,S-600-FI-100-8,C-2Σ+2U-3,Closed ,600.00,2,150.00,43.00,2041.82,700,Fixed,L,L,822.85,403.00,0.85,953.86,4.89,0.14,816.56,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
953,40_5,S-1200-SI-100-4,C-2Σ+2U-3,Closed ,1200.00,2,150.00,43.00,2041.82,622,Pinned,L,L,822.85,403.00,0.76,953.86,19.54,0.30,791.81,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
954,40_6,S-1200-SI-100-8,C-2Σ+2U-3,Closed ,1200.00,2,150.00,43.00,2041.82,634,Pinned,L,L,822.85,403.00,0.77,953.86,19.54,0.30,791.81,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
955,40_7,S-1200-SI-300-4,C-2Σ+2U-3,Closed ,1200.00,2,150.00,43.00,2041.82,547,Pinned,L,L,822.85,403.00,0.66,953.86,19.54,0.45,756.96,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
956,40_8,S-1200-SI-300-8,C-2Σ+2U-3,Closed ,1200.00,2,150.00,43.00,2041.82,608,Pinned,L,L,822.85,403.00,0.74,953.86,19.54,0.45,756.96,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
957,40_9,S-1800-SI-100-4,C-2Σ+2U-3,Closed ,1800.00,2,150.00,43.00,2041.82,582,Pinned,L,L,822.85,403.00,0.71,953.86,29.31,0.44,759.98,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
958,40_10,S-1800-SI-100-8,C-2Σ+2U-3,Closed ,1800.00,2,150.00,43.00,2041.82,631,Pinned,L,L,822.85,403.00,0.77,953.86,29.31,0.44,759.98,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
959,40_11,S-1800-SI-300-4,C-2Σ+2U-3,Closed ,1800.00,2,150.00,43.00,2041.82,500,Pinned,L,L,822.85,403.00,0.61,953.86,29.31,0.55,726.52,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
960,40_12,S-1800-SI-300-8,C-2Σ+2U-3,Closed ,1800.00,2,150.00,43.00,2041.82,557,Pinned,L,L,822.85,403.00,0.68,953.86,29.31,0.55,726.52,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
961,40_13,S-3000-SI-100-4,C-2Σ+2U-3,Closed ,3000.00,2,150.00,43.00,2041.82,545,Pinned,L+F,LF,822.85,403.00,0.66,953.86,48.85,0.71,666.46,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
962,40_14,S-3000-SI-100-8,C-2Σ+2U-3,Closed ,3000.00,2,150.00,43.00,2041.82,577,Pinned,L+F,LF,822.85,403.00,0.70,953.86,48.85,0.71,666.46,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
963,40_15,S-3000-SI-300-4,C-2Σ+2U-3,Closed ,3000.00,2,150.00,43.00,2041.82,487,Pinned,L+F,LF,822.85,403.00,0.59,953.86,48.85,0.78,637.13,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
964,40_16,S-3000-SI-300-8,C-2Σ+2U-3,Closed ,3000.00,2,150.00,43.00,2041.82,499,Pinned,L+F,LF,822.85,403.00,0.61,953.86,48.85,0.78,637.13,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
965,41_1,S-140-150-1.2,C-L,Closed,600,1.2,140.00,140.00,802.8,107.55,Semi-Fixed,L,L,317.11,395.00,0.34,34.68,10.97,0.16,313.91,3.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
966,41_2,S-140-150-1.5,C-L,Closed,600,1.5,140.00,140.00,1003.5,166.3,Semi-Fixed,L+D,LD,396.38,395.00,0.42,67.54,10.97,0.16,392.38,2.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
967,41_3,M-140-300-1.2,C-L,Closed,1500,1.2,140.00,140.00,802.8,111.75,Semi-Fixed,L+D,LD,317.11,395.00,0.35,34.68,27.43,0.38,298.28,2.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
968,41_4,M-140-150-1.2,C-L,Closed,1500,1.2,140.00,140.00,802.8,108.8,Semi-Fixed,L,L,317.11,395.00,0.34,34.68,27.43,0.37,299.15,2.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
969,41_5,M-140-150-1.5,C-L,Closed,1500,1.5,140.00,140.00,1003.5,183.5,Semi-Fixed,L,L,396.38,395.00,0.46,67.54,27.43,0.37,373.93,2.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
970,41_6,M-140-100-1.2,C-L,Closed,1500,1.2,140.00,140.00,802.8,108.4,Semi-Fixed,L,L,317.11,395.00,0.34,34.68,27.43,0.37,299.31,2.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
971,41_7,L-140-300-1.2,C-L,Closed,2400,1.2,140,140,802.8,104.5,Semi-Fixed,F,F,317.106,395.00,0.33,34.68,43.88,0.60,272.76,2.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
972,41_8,L-140-300-1.5,C-L,Closed,2400,1.5,140,140,1003.5,155.95,Semi-Fixed,D+F,DF,396.3825,395.00,0.39,67.54,43.88,0.60,340.95,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
973,41_9,L-140-150-1.2,C-L,Closed,2400,1.2,140.00,140.00,802.8,101.85,Semi-Fixed,L+F,LF,317.11,395.00,0.32,34.68,43.88,0.59,273.55,2.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
974,41_10,S-190-150-1.2,C-L,Closed,600,1.2,190.00,190.00,1030.56,124.55,Semi-Fixed,L,L,407.07,395.00,0.31,24.62,8.02,0.11,404.88,4.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
975,41_11,S-190-150-1.5,C-L,Closed,600,1.5,190.00,190.00,1288.2,188.85,Semi-Fixed,L+D,LD,508.84,395.00,0.37,48.05,8.02,0.11,506.09,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
976,41_12,M-190-300-1.2,C-L,Closed,1500,1.2,190.00,190.00,1030.56,93.65,Semi-Fixed,L+D,LD,407.07,395.00,0.23,24.62,20.06,0.28,393.99,4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
977,41_13,M-190-150-1.2,C-L,Closed,1500,1.2,190.00,190.00,1030.56,116.75,Semi-Fixed,L+D,LD,407.07,395.00,0.29,24.62,20.06,0.27,394.58,4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
978,41_14,M-190-150-1.5,C-L,Closed,1500,1.5,190.00,190.00,1288.2,198.35,Semi-Fixed,L,L,508.84,395.00,0.39,48.05,20.06,0.27,493.23,3.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
979,41_15,M-190-100-1.2,C-L,Closed,1500,1.2,190.00,190.00,1030.56,113.8,Semi-Fixed,L,L,407.07,395.00,0.28,24.62,20.06,0.27,394.69,4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
980,41_16,L-190-300-1.2,C-L,Closed,2400,1.2,190,190,1030.56,97.05,Semi-Fixed,D+F,DF,407.0712,395.00,0.24,24.62,32.09,0.44,375.59,3.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
981,41_17,L-190-300-1.5,C-L,Closed,2400,1.5,190.00,190.00,1288.2,153.95,Semi-Fixed,L+D,LD,508.84,395.00,0.30,48.05,32.09,0.44,469.48,3.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
982,41_18,L-190-150-1.2,C-L,Closed,2400,1.2,190,190,1030.56,112.55,Semi-Fixed,F,F,407.0712,395.00,0.28,24.62,32.09,0.43,376.15,3.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
983,42_1,1800-100-S,O-2Σ-1,Open,1800,2,150,86,1092.82,167,Pinned,(L)+(D)+F,LDF,440.40646,403.00,0.38,825.08,91.70,1.32,222.24,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
984,42_2,1800-200-S,O-2Σ-1,Open,1800,2,150,86,1092.82,159,Pinned,(L)+(D)+F,LDF,440.40646,403.00,0.36,825.08,91.70,1.33,218.15,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
985,42_3,1800-300-S,O-2Σ-1,Open,1800,2,150,86,1092.82,150,Pinned,(L)+(D)+F,LDF,440.40646,403.00,0.34,825.08,91.70,1.35,211.64,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986,42_4,2400-100-S,O-2Σ-1,Open,2400,2,150,86,1092.82,102,Pinned,(L)+(D)+F,LDF,440.40646,403.00,0.23,825.08,122.26,1.76,125.36,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
987,42_5,2400-200-S,O-2Σ-1,Open,2400,2,150,86,1092.82,100,Pinned,(L)+(D)+F,LDF,440.40646,403.00,0.23,825.08,122.26,1.76,124.04,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
988,42_6,2400-300-S,O-2Σ-1,Open,2400,2,150,86,1092.82,91,Pinned,(L)+(D)+F,LDF,440.40646,403.00,0.21,825.08,122.26,1.78,121.91,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
989,42_7,3000-100-S,O-2Σ-1,Open,3000,2,150,86,1092.82,76,Pinned,(L)+(D)+F,LDF,440.40646,403.00,0.17,825.08,152.83,2.19,80.33,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
